1_0_1_3C07_19C8_FBFF_820000_0_0_0       |  Boomerang                         |  3C07_19C8_FBFF_820000=--------                    |  boomerang=boomerang
1_0_1_CD0E_7E1_2_11A0000_0_0_0          |  Boomerang                         |  CD0E_7E1_2_11A0000=--------                       |  boomerang=boomerang
1_0_1_CD0F_7E1_2_11A0000_0_0_0          |  Boomerang+1                       |  CD0F_7E1_2_11A0000=--------                       |  boomerang+1=boomerangplus1
1_0_19_4B6D_814_600_FFFF0000_0_0_0      |  Brazzers TV                       |  4B6D_814_600_FFFF0000=--------                    |  brazzers tv=brazzerstv
1_0_1_270F_2F44_13E_820000_0_0_0        |  BYOBLU                            |  270F_2F44_13E_820000=--------                     |  byoblu=byoblu
1_0_1_10FE_2260_FBFF_820000_0_0_0       |  Caccia e PESCA                    |  10FE_2260_FBFF_820000=--------                    |  caccia e pesca=cacciaepesca
1_0_1_3BF0_19C8_FBFF_820000_0_0_0       |  CACCIA e Pesca                    |  3BF0_19C8_FBFF_820000=--------                    |  caccia e pesca=cacciaepesca
1_0_2_4666_806_600_FFFF0000_0_0_0       |  Calm Piano                        |  4666_806_600_FFFF0000=--------                    |  calm piano=xitemusic
1_0_1_2147_3070_13E_820000_0_0_0        |  Camera dei Deputati               |  2147_3070_13E_820000=--------                     |  camera dei deputati =--------
1_0_19_7A_4B0_110_820000_0_0_0          |  Canale 5 HD                       |  7A_4B0_110_820000=--------                        |  canale 5 hd=canale5hd
1_0_1_1364_33F4_13E_820000_0_0_0        |  Canale Italia                     |  1364_33F4_13E_820000=canaleitalia83               |  canale italia=canaleitalia
1_0_1_1366_33F4_13E_820000_0_0_0        |  Canale Italia 2                   |  1366_33F4_13E_820000=--------                     |  canale italia 2=canaleitalia
1_0_1_1361_33F4_13E_820000_0_0_0        |  Canale Italia 83                  |  1361_33F4_13E_820000=--------                     |  canale italia 83=canaleitalia83
1_0_1_1362_33F4_13E_820000_0_0_0        |  Canale Italia 84                  |  1362_33F4_13E_820000=--------                     |  canale italia 84=canaleitalia84
1_0_2_4256_3DB8_13E_820000_0_0_0        |  Canzoni Napoletane                |  4256_3DB8_13E_820000=--------                     |  canzoni napoletane=canzoninapoletane
1_0_2_2558_82F_2_11A0000_0_0_0          |  Capital                           |  2558_82F_2_11A0000=capitalfm                      |  capital=capitalfm
1_0_2_58A0_5040_233A_EEEE0000_0_0_0     |  Capital                           |  58A0_5040_233A_EEEE0000=--------                  |  capital=capitalfm
1_0_2_254D_82F_2_11A0000_0_0_0          |  Capital XTRA                      |  254D_82F_2_11A0000=--------                       |  capital xtra=capitalxtra
1_0_C_8680_800A_233A_EEEE0000_0_0_0     |  Cartoon Classics                  |  8680_800A_233A_EEEE0000=--------                  |  cartoon classics=--------
1_0_1_1C_C_85_C00000_0_0_0              |  Cartoonito                        |  1C_C_85_C00000=--------                           |  cartoonito=cartoonito
1_0_19_4C24_836_600_FFFF0000_0_0_0      |  Cartoonito                        |  4C24_836_600_FFFF0000=--------                    |  cartoonito=cartoonito
1_0_1_CD0C_7E1_2_11A0000_0_0_0          |  Cartoonito                        |  CD0C_7E1_2_11A0000=--------                       |  cartoonito=cartoonito
1_0_19_B9A_7F3_2_11A0000_0_0_0          |  Cartoon Net HD                    |  B9A_7F3_2_11A0000=--------                        |  cartoon net hd=cartoonnetwork
1_0_1_194_B_85_C00000_0_0_0             |  Cartoon Network                   |  194_B_85_C00000=--------                          |  cartoon network=cartoonnetwork
1_0_19_37B2_2260_FBFF_820000_0_0_0      |  Cartoon Network                   |  37B2_2260_FBFF_820000=--------                    |  cartoon network=cartoonnetwork
1_0_19_4B33_810_600_FFFF0000_0_0_0      |  Cartoon Network                   |  4B33_810_600_FFFF0000=--------                    |  cartoon network=cartoonnetwork
1_0_1_CD0B_7E1_2_11A0000_0_0_0          |  Cartoon Netwrk                    |  CD0B_7E1_2_11A0000=--------                       |  cartoon netwrk=cartoonnetwork
1_0_1_1200_1044_233A_EEEE0000_0_0_0     |  CBBC                              |  1200_1044_233A_EEEE0000=--------                  |  cbbc=bbccbbc
1_0_19_1B28_802_2_11A0000_0_0_0         |  CBBC HD                           |  1B28_802_2_11A0000=--------                       |  cbbc hd=bbccbbc
1_0_19_1B3C_802_2_11A0000_0_0_0         |  CBBC HD                           |  1B3C_802_2_11A0000=--------                       |  cbbc hd=bbccbbc
1_0_19_46C0_4084_233A_EEEE0000_0_0_0    |  CBBC HD                           |  46C0_4084_233A_EEEE0000=--------                  |  cbbc hd=bbccbbc
1_0_1_1240_1044_233A_EEEE0000_0_0_0     |  CBeebies                          |  1240_1044_233A_EEEE0000=--------                  |  cbeebies=bbccbeebies
1_0_19_287E_800_2_11A0000_0_0_0         |  CBeebies HD                       |  287E_800_2_11A0000=--------                       |  cbeebies hd=bbccbeebies
1_0_19_289B_800_2_11A0000_0_0_0         |  CBeebies HD                       |  289B_800_2_11A0000=--------                       |  cbeebies hd=bbccbeebies
1_0_19_4700_4084_233A_EEEE0000_0_0_0    |  CBeebies HD                       |  4700_4084_233A_EEEE0000=--------                  |  cbeebies hd=bbccbeebies
1_0_1_6AA_3138_13E_820000_0_0_0         |  CGTN                              |  6AA_3138_13E_820000=--------                      |  cgtn=cgtn
1_0_1_183B_7E4_2_11A0000_0_0_0          |  Challenge                         |  183B_7E4_2_11A0000=--------                       |  challenge=challenge
1_0_1_1C22_7E7_2_11A0000_0_0_0          |  Challenge                         |  1C22_7E7_2_11A0000=--------                       |  challenge=challenge
1_0_1_56D2_5040_233A_EEEE0000_0_0_0     |  Challenge                         |  56D2_5040_233A_EEEE0000=--------                  |  challenge=challenge
1_0_1_20C0_2005_233A_EEEE0000_0_0_0     |  Channel 4                         |  20C0_2005_233A_EEEE0000=--------                  |  channel 4=channel4
1_0_1_1A2F_834_2_11A0000_0_0_0          |  Channel 4+1                       |  1A2F_834_2_11A0000=--------                       |  channel 4+1=channel4plus1
1_0_1_207B_808_2_11A0000_0_0_0          |  Channel 4+1                       |  207B_808_2_11A0000=--------                       |  channel 4+1=channel4plus1
1_0_1_2082_808_2_11A0000_0_0_0          |  Channel 4+1                       |  2082_808_2_11A0000=--------                       |  channel 4+1=channel4plus1
1_0_1_20AC_808_2_11A0000_0_0_0          |  Channel 4+1                       |  20AC_808_2_11A0000=--------                       |  channel 4+1=channel4plus1
1_0_1_20B6_808_2_11A0000_0_0_0          |  Channel 4+1                       |  20B6_808_2_11A0000=--------                       |  channel 4+1=channel4plus1
1_0_1_2104_2005_233A_EEEE0000_0_0_0     |  Channel 4+1                       |  2104_2005_233A_EEEE0000=--------                  |  channel 4+1=channel4plus1
1_0_19_1452_7F2_2_11A0000_0_0_0         |  Channel 4 HD                      |  1452_7F2_2_11A0000=--------                       |  channel 4 hd=channel4
1_0_19_145D_7E8_2_11A0000_0_0_0         |  Channel 4 HD                      |  145D_7E8_2_11A0000=--------                       |  channel 4 hd=channel4
1_0_19_147E_7EB_2_11A0000_0_0_0         |  Channel 4 HD                      |  147E_7EB_2_11A0000=--------                       |  channel 4 hd=channel4
1_0_19_1480_7F2_2_11A0000_0_0_0         |  Channel 4 HD                      |  1480_7F2_2_11A0000=--------                       |  channel 4 hd=channel4
1_0_19_1481_7E8_2_11A0000_0_0_0         |  Channel 4 HD                      |  1481_7E8_2_11A0000=--------                       |  channel 4 hd=channel4
1_0_19_1482_7E5_2_11A0000_0_0_0         |  Channel 4 HD                      |  1482_7E5_2_11A0000=--------                       |  channel 4 hd=channel4
1_0_19_206C_808_2_11A0000_0_0_0         |  Channel 4 HD                      |  206C_808_2_11A0000=--------                       |  channel 4 hd=channel4
1_0_19_4500_4084_233A_EEEE0000_0_0_0    |  Channel 4 HD                      |  4500_4084_233A_EEEE0000=--------                  |  channel 4 hd=channel4
1_0_C_3C58_3006_233A_EEEE0000_0_0_0     |  Channelbox                        |  3C58_3006_233A_EEEE0000=--------                  |  channelbox=--------
1_0_1_1DC0_82D_2_11A0000_0_0_0          |  Channels 24                       |  1DC0_82D_2_11A0000=--------                       |  channels 24=channels24
1_0_2_138F_7E7_2_11A0000_0_0_0          |  Chl Line-up                       |  138F_7E7_2_11A0000=--------                       |  chl line-up=sky
1_0_1_D766_82F_2_11A0000_0_0_0          |  CHSTV                             |  D766_82F_2_11A0000=--------                       |  chstv=channels
1_0_1_4257_3DB8_13E_820000_0_0_0        |  CIAO                              |  4257_3DB8_13E_820000=--------                     |  ciao=teleshopping
1_0_19_1018_1A90_FBFF_820000_0_0_0      |  cielo                             |  1018_1A90_FBFF_820000=cielohd                     |  cielo=cielo
1_0_19_1019_1A90_FBFF_820000_0_0_0      |  cielo                             |  1019_1A90_FBFF_820000=cielohd                     |  cielo=cielo
1_0_19_6F_4B0_110_820000_0_0_0          |  Cine34 HD                         |  6F_4B0_110_820000=--------                        |  cine34 hd=cine34hd
1_0_1_599_19C8_FBFF_820000_0_0_0        |  Class CNBC                        |  599_19C8_FBFF_820000=--------                     |  class cnbc=classcnbc
1_0_2_2562_82F_2_11A0000_0_0_0          |  Classic FM                        |  2562_82F_2_11A0000=--------                       |  classic fm=classicfm
1_0_2_5940_5040_233A_EEEE0000_0_0_0     |  Classic FM                        |  5940_5040_233A_EEEE0000=--------                  |  classic fm=classicfm
1_0_2_468D_808_600_FFFF0000_0_0_0       |  Classic Rock                      |  468D_808_600_FFFF0000=xitemusic                   |  classic rock=absoluteradioclassicrock
1_0_1_422D_2F44_13E_820000_0_0_0        |  Class Tv Moda                     |  422D_2F44_13E_820000=--------                     |  class tv moda=classtvmoda
1_0_1_C4B0_811_2_11A0000_0_0_0          |  Clubland TV                       |  C4B0_811_2_11A0000=--------                       |  clubland tv=clublandtv
1_0_2_466F_806_600_FFFF0000_0_0_0       |  Club Techno                       |  466F_806_600_FFFF0000=--------                    |  club techno=xitemusic
1_0_1_CD0D_7E1_2_11A0000_0_0_0          |  CN+1                              |  CD0D_7E1_2_11A0000=--------                       |  cn+1=cartoonnetworkplus1
1_0_C_3F24_3006_233A_EEEE0000_0_0_0     |  CNA Originals                     |  3F24_3006_233A_EEEE0000=--------                  |  cna originals=--------
1_0_19_4C19_836_600_FFFF0000_0_0_0      |  CNBC Europe                       |  4C19_836_600_FFFF0000=--------                    |  cnbc europe=cnbc
1_0_19_1326_33F4_13E_820000_0_0_0       |  CNBC HD                           |  1326_33F4_13E_820000=--------                     |  cnbc hd=cnbc
1_0_19_13E0_7E8_2_11A0000_0_0_0         |  CNBC HD                           |  13E0_7E8_2_11A0000=--------                       |  cnbc hd=cnbc
1_0_19_4BF7_834_600_FFFF0000_0_0_0      |  CNN                               |  4BF7_834_600_FFFF0000=--------                    |  cnn=cnn
1_0_19_C472_837_2_11A0000_0_0_0         |  CNN HD                            |  C472_837_2_11A0000=--------                       |  cnn hd=cnn
1_0_1_2BCB_19C8_FBFF_820000_0_0_0       |  CNN Intl.                         |  2BCB_19C8_FBFF_820000=--------                    |  cnn intl=cnn
1_0_1_4117_81A_600_FFFF0000_0_0_0       |  Code Download D4A                 |  4117_81A_600_FFFF0000=--------                    |  code download d4a=--------
1_0_1_4115_81A_600_FFFF0000_0_0_0       |  Code Download HZN                 |  4115_81A_600_FFFF0000=--------                    |  code download hzn=--------
1_0_1_D32E_836_2_11A0000_0_0_0          |  COLORS                            |  D32E_836_2_11A0000=--------                       |  colors=colors
1_0_1_D3CC_839_2_11A0000_0_0_0          |  ColorsCineplex                    |  D3CC_839_2_11A0000=--------                       |  colorscineplex=colorscineplex
1_0_1_17CA_7E7_2_11A0000_0_0_0          |  ColorsGujarati                    |  17CA_7E7_2_11A0000=--------                       |  colorsgujarati=colorsgujarati
1_0_19_1BC3_835_2_11A0000_0_0_0         |  COLORS HD                         |  1BC3_835_2_11A0000=--------                       |  colors hd=colors
1_0_1_D3CB_839_2_11A0000_0_0_0          |  ColorsRishtey                     |  D3CB_839_2_11A0000=--------                       |  colorsrishtey=colorsrishtey
1_0_1_C78B_815_2_11A0000_0_0_0          |  ComedyCent+1                      |  C78B_815_2_11A0000=--------                       |  comedycent+1=comedycentralplus1
1_0_19_C787_815_2_11A0000_0_0_0         |  ComedyCentHD                      |  C787_815_2_11A0000=--------                       |  comedycenthd=comedycentral
1_0_1_C78C_815_2_11A0000_0_0_0          |  ComedyCentral                     |  C78C_815_2_11A0000=--------                       |  comedycentral=comedycentral
1_0_1_C795_815_2_11A0000_0_0_0          |  ComedyCentral                     |  C795_815_2_11A0000=--------                       |  comedycentral=comedycentral
1_0_1_57C_19C8_FBFF_820000_0_0_0        |  Comedy Central                    |  57C_19C8_FBFF_820000=--------                     |  comedy central=comedycentral
1_0_19_4AB4_80B_600_FFFF0000_0_0_0      |  Comedy Central                    |  4AB4_80B_600_FFFF0000=--------                    |  comedy central=comedycentral
1_0_1_C788_815_2_11A0000_0_0_0          |  ComedyXtra                        |  C788_815_2_11A0000=--------                       |  comedyxtra=comedycentralextra
1_0_1_C78E_815_2_11A0000_0_0_0          |  ComedyXtra                        |  C78E_815_2_11A0000=--------                       |  comedyxtra=comedycentralextra
1_0_2_2788_805_600_FFFF0000_0_0_0       |  Concertzender                     |  2788_805_600_FFFF0000=--------                    |  concertzender=concertzender
1_0_2_4672_806_600_FFFF0000_0_0_0       |  Country Roads                     |  4672_806_600_FFFF0000=--------                    |  country roads=xitemusic
1_0_1_C4DD_811_2_11A0000_0_0_0          |  Court TV                          |  C4DD_811_2_11A0000=--------                       |  court tv=courttv
1_0_2_2B30_803_600_FFFF0000_0_0_0       |  CREAM                             |  2B30_803_600_FFFF0000=--------                    |  cream=cream
1_0_1_C4C9_811_2_11A0000_0_0_0          |  Crime+Inv                         |  C4C9_811_2_11A0000=--------                       |  crime+inv=crimeandinvestigation
1_0_1_C4CC_811_2_11A0000_0_0_0          |  Crime+Inv+1                       |  C4CC_811_2_11A0000=--------                       |  crime+inv+1=crimeandinvestigationplus1
1_0_1_192_2_85_C00000_0_0_0             |  Crime + Investigation             |  192_2_85_C00000=--------                          |  crime + investigation=crimeandinvestigation
1_0_19_4C25_836_600_FFFF0000_0_0_0      |  Crime+Investigation               |  4C25_836_600_FFFF0000=--------                    |  crime+investigation=crimeandinvestigation
